parameter_id,IMPC_XRY_025_001
parameter_name,Tibia
gene_symbol,Trp53i11
pvalue,0.5367836
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2670995
analysis_id,i5jitlzf798zyi6
