gene_accession_id,MGI:2385156
gene_symbol,Sdcbp2
mouse_strain,C57BL
pvalue,0.5784722
parameter_id,M-G-P_012_001_005
analysis_id,u5276909w6ct36b
mouse_life_stage,Early adult
parameter_name,Body Weight
