parameter_id,ESLIM_007_001_007
gene_symbol,Casq1
analysis_id,1w2pgmcnx0z9657
pvalue,0.1763476
mouse_life_stage,Early adult
gene_accession_id,MGI:1309468
parameter_name,Periphery resting time
mouse_strain,C57BL
