parameter_id,IMPC_CBC_016_001
analysis_id,636j4k5rj9fy492
mouse_strain,C57BL
parameter_name,HDL-cholesterol
mouse_life_stage,Early adult
gene_symbol,Gfi1b
pvalue,0.8404402
gene_accession_id,MGI:1276578
