parameter_id,IMPC_EYE_025_001
parameter_name,Retinal Blood Vessels Structure
gene_symbol,Secisbp2l
analysis_id,kb5a1qx7ib346u3
gene_accession_id,MGI:1917604
pvalue,0.3651936
mouse_strain,C57BL
mouse_life_stage,Late adult
