parameter_id,MGP_MLN_001_001
mouse_strain,C57BL
gene_accession_id,MGI:1338022
parameter_name,Total T cells - % of CD45+
analysis_id,k7koz073e1l27x2
gene_symbol,Opn3
pvalue,0.6377662
mouse_life_stage,Early adult
