mouse_life_stage,Middle aged adult
pvalue,0.1167389
parameter_id,MGP_IMM_036_001
mouse_strain,C57BL
gene_symbol,Snap23
gene_accession_id,MGI:109356
parameter_name,KLRG1+ NK cells - % of NK cells
analysis_id,0zxa2960m851458
