parameter_id,MGP_PBI_032_001
parameter_name,CD4+ KLRG1+ alpha beta T cell number
gene_symbol,Tubb4b
pvalue,0.2412933
analysis_id,v22085wr3teju1y
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1915472
