mouse_life_stage,Late adult
parameter_name,Resting Treg cells - % of CD45+
pvalue,0.3207769
analysis_id,a39gyh5h4v78928
mouse_strain,C57BL
parameter_id,MGP_MLN_071_001
gene_symbol,Hpca
gene_accession_id,MGI:1336200
