pvalue,0.3906932
mouse_life_stage,Early adult
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
gene_symbol,Col6a3
analysis_id,d9892048t7z55fl
parameter_id,IMPC_GRS_011_001
mouse_strain,C57BL
gene_accession_id,MGI:88461
