gene_symbol,Slc39a10
mouse_life_stage,Early adult
parameter_name,BMC/Body weight
mouse_strain,C57BL
pvalue,0.9390243
analysis_id,7kgo21x5nn8hfv5
gene_accession_id,MGI:1914515
parameter_id,IMPC_DXA_007_001
