parameter_id,MGP_PBI_035_001
parameter_name,IgD+ mature B cell number
pvalue,0.5983249
gene_symbol,Tbl1xr1
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,435m130y61ig5c3
gene_accession_id,MGI:2441730
