parameter_id,IMPC_HEM_031_001
pvalue,0.5537826
parameter_name,Lymphocyte differential count
mouse_strain,C57BL
gene_symbol,Trpa1
mouse_life_stage,Early adult
analysis_id,66r9w42981g5e4j
gene_accession_id,MGI:3522699
