parameter_id,IMPC_HEM_006_001
gene_symbol,Mov10
pvalue,0.1309267
mouse_strain,C57BL
parameter_name,Mean corpuscular hemoglobin
analysis_id,b8gc6831a329w8r
mouse_life_stage,Early adult
gene_accession_id,MGI:97054
