pvalue,0.3219496
gene_symbol,Cds2
parameter_id,MGP_IMM_131_001
mouse_strain,C57BL
analysis_id,tm907m5x6o264fw
mouse_life_stage,Early adult
parameter_name,CD103+ CD11b-low cDC - % of CD45+
gene_accession_id,MGI:1332236
