parameter_id,IMPC_GEL_011_001
gene_accession_id,MGI:1917810
mouse_strain,C57BL
pvalue,0.5819808
parameter_name,Embryo turning
analysis_id,8181497z861fjd0
mouse_life_stage,E9.5
gene_symbol,Wars2
