mouse_life_stage,Middle aged adult
gene_symbol,Hpca
pvalue,0.3094011
analysis_id,7z7325wlb8p7786
parameter_name,Periphery resting time
parameter_id,IMPC_OFD_011_001
mouse_strain,C57BL
gene_accession_id,MGI:1336200
