mouse_strain,C57BL
pvalue,0.6353146
parameter_id,M-G-P_014_001_010
parameter_name,lens opacity
gene_symbol,Mgst2
gene_accession_id,MGI:2448481
analysis_id,04v782sw500wp70
mouse_life_stage,Early adult
