parameter_id,IMPC_XRY_065_001
parameter_name,Lumbar processes
analysis_id,25hli4txxm7ja85
gene_symbol,AU040320
mouse_strain,C57BL
pvalue,0.3681752
gene_accession_id,MGI:2140475
mouse_life_stage,Middle aged adult
