parameter_id,IMPC_EYE_013_001
mouse_strain,C57BL
analysis_id,0r7038402o0654b
pvalue,0.7254116
gene_accession_id,MGI:1915087
parameter_name,Pupil Dilation
gene_symbol,Tiprl
mouse_life_stage,Early adult
