parameter_id,IMPC_CSD_047_001
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Hindlimb digit - size
gene_symbol,Rab22a
analysis_id,6v8a905jqfyu1f8
gene_accession_id,MGI:105072
pvalue,0.6755908
