mouse_strain,C57BL
gene_accession_id,MGI:3026886
parameter_name,Upper teeth appearance
mouse_life_stage,Early adult
gene_symbol,Cdin1
pvalue,0.6371805
analysis_id,3yq9sxl2kvx35br
parameter_id,IMPC_CSD_069_001
