mouse_life_stage,E15.5
pvalue,0.451371
parameter_id,MGP_BMI_014_001
analysis_id,rk5rt65t7lp8s29
gene_accession_id,MGI:95457
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
gene_symbol,Mecom
mouse_strain,C57BL
