parameter_id,IMPC_CSD_039_001
analysis_id,08o6eq3y8c19f78
gene_symbol,Psd4
parameter_name,Limb grasp
mouse_life_stage,Early adult
gene_accession_id,MGI:2674093
pvalue,0.359563
mouse_strain,C57BL
