parameter_id,MGP_PBI_032_001
gene_symbol,Ola1
pvalue,0.5631266
parameter_name,CD4+ KLRG1+ alpha beta T cell number
mouse_life_stage,E18.5
analysis_id,8p0k8r67g06t2j1
gene_accession_id,MGI:1914309
mouse_strain,C57BL
