gene_accession_id,MGI:2684980
gene_symbol,Mms22l
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,MGP_PBI_033_001
pvalue,0.9741762
parameter_name,CD8+ KLRG1+ alpha beta T cell number
analysis_id,3pzhyc979b08i7x
