gene_symbol,Frmpd1
mouse_strain,C57BL
parameter_name,Cleft palate
analysis_id,kj6252m019z3v2q
pvalue,0.1337249
mouse_life_stage,Late adult
parameter_id,IMPC_GEP_076_001
gene_accession_id,MGI:2446274
