parameter_id,IMPC_DXA_007_001
parameter_name,BMC/Body weight
mouse_life_stage,Early adult
gene_symbol,Ubxn11
gene_accession_id,MGI:1914836
mouse_strain,C57BL
pvalue,0.9597345
analysis_id,h5gt0p3upg8417k
