mouse_life_stage,E15.5
mouse_strain,C57BL
analysis_id,kj1a1pnm8l92432
parameter_name,Click-evoked ABR threshold
gene_symbol,Bmi1
pvalue,0.05819185
gene_accession_id,MGI:88174
parameter_id,IMPC_ABR_002_001
