mouse_strain,C57BL
analysis_id,jm1j82q5f31466x
gene_accession_id,MGI:2442483
parameter_name,Basophil differential count
mouse_life_stage,Early adult
gene_symbol,Usp37
parameter_id,IMPC_HEM_038_001
pvalue,0.9716902
