parameter_id,IMPC_IMM_064_001
parameter_name,B1B Cells
gene_accession_id,MGI:1338022
gene_symbol,Opn3
mouse_strain,C57BL
pvalue,0.6794397
mouse_life_stage,Early adult
analysis_id,0i669v7cmllfjic
