mouse_strain,C57BL
gene_accession_id,MGI:106659
pvalue,0.441181
mouse_life_stage,Early adult
analysis_id,210j5s56j82t0hm
gene_symbol,Sprr1b
parameter_id,IMPC_HEM_001_001
parameter_name,White blood cell count
