parameter_id,IMPC_IMM_069_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1276578
parameter_name,Transitional B Cells (CD21/35 low)
gene_symbol,Gfi1b
pvalue,0.1583547
analysis_id,a0175u6971g83j5
