mouse_strain,C57BL
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
parameter_name,Creatinine
parameter_id,HMGULA_CBC_005_001
mouse_life_stage,Early adult
pvalue,0.6008072
analysis_id,z9872gik5op9m9c
