pvalue,0.8420909
parameter_name,Periphery distance travelled
mouse_life_stage,Early adult
gene_symbol,Inpp1
mouse_strain,129SV
analysis_id,l85o3z3ov92i0m6
gene_accession_id,MGI:104848
parameter_id,ESLIM_007_001_006
