parameter_id,MGP_CSD_066_001
analysis_id,0540290688730vx
pvalue,0.5358305
parameter_name,Snout morphology
gene_accession_id,MGI:99605
gene_symbol,Cntfr
mouse_strain,129SV
mouse_life_stage,Early adult
