mouse_life_stage,Late adult
analysis_id,89065i97601eg26
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
mouse_strain,C57BL
parameter_name,Gait
parameter_id,IMPC_CSD_033_001
pvalue,0.2865423
