gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,MGP_MLN_031_001
pvalue,0.2101217
parameter_name,Total NK cells - % of CD45+
analysis_id,0834hamw5ydb80j
