gene_symbol,Slc39a10
parameter_id,IMPC_IMM_055_001
mouse_strain,C57BL
parameter_name,NK Subsets (Q2)
analysis_id,1my7358f2js1rvh
mouse_life_stage,E9.5
pvalue,0.4102755
gene_accession_id,MGI:1914515
