parameter_id,M-G-P_005_001_001
analysis_id,76efn40o441of1f
gene_accession_id,MGI:1914672
pvalue,0.5124307
gene_symbol,Dhdds
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Weight
