mouse_strain,C57BL
parameter_id,MGP_CSD_008_001
gene_accession_id,MGI:97838
mouse_life_stage,Early adult
gene_symbol,Eprs1
analysis_id,aa735ci9jpx9qgi
parameter_name,Startle response
pvalue,0.7900313
