parameter_id,IMPC_IMM_073_001
gene_symbol,Snap23
gene_accession_id,MGI:109356
pvalue,0.5791554
mouse_strain,C57BL
analysis_id,4c203dvq83234p5
parameter_name,cDCs CD11b Type
mouse_life_stage,Middle aged adult
