gene_accession_id,MGI:2685266
gene_symbol,Pglyrp3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_024_001
pvalue,0.4715069
parameter_name,Femur
analysis_id,wccc80ng59cx4b2
