mouse_strain,C57BL
gene_accession_id,MGI:105073
parameter_name,NK cell number
gene_symbol,Tnni1
pvalue,0.8537273
analysis_id,24a07n601iv90a7
parameter_id,MGP_PBI_027_001
mouse_life_stage,Early adult
