parameter_id,IMPC_HEM_002_001
mouse_strain,C57BL
parameter_name,Red blood cell count
analysis_id,6e7l52k7k6ah28a
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
pvalue,0.08783867
mouse_life_stage,Early adult
