parameter_id,IMPC_EYE_027_001
pvalue,0.2002864
mouse_strain,C57BL
gene_accession_id,MGI:1920344
parameter_name,Persistence of hyaloid vascular system
mouse_life_stage,Early adult
gene_symbol,Sgip1
analysis_id,e6z1uu68723gtft
