parameter_id,IMPC_IMM_046_001
pvalue,6.763335e-06
gene_accession_id,MGI:894679
mouse_life_stage,Early adult
gene_symbol,Bach2
analysis_id,8az1g255b79q2kd
mouse_strain,C57BL
parameter_name,DN CD44+CD62L- NKT cells
