mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:1328306
parameter_name,Time mobile light side
pvalue,0.1134381
parameter_id,JAX_LDT_003_001
analysis_id,95htm6x729xh9ns
gene_symbol,Orc2
