parameter_id,IMPC_GEL_006_001
mouse_strain,C57BL
gene_accession_id,MGI:1915524
gene_symbol,Toporsl
analysis_id,z0g0gp2k318x351
parameter_name,Pericardium Morphology
mouse_life_stage,Early adult
pvalue,0.4811056
