mouse_life_stage,Early adult
gene_accession_id,MGI:1922082
gene_symbol,Slc45a3
mouse_strain,C57BL
parameter_name,KLRG1+ gd T cells - % of gd T cells
analysis_id,y167rg7l3hqzs31
pvalue,0.3255977
parameter_id,MGP_IMM_022_001
