parameter_id,IMPC_CBC_025_001
mouse_strain,C57BL
analysis_id,cf1qzbjm5627qpz
parameter_name,LDL-cholesterol
pvalue,0.2493325
mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
