mouse_life_stage,Late adult
pvalue,0.8858488
parameter_name,% Pre-pulse inhibition - PPI3
analysis_id,pl3c6drbe42tzp1
parameter_id,IMPC_ACS_035_001
gene_symbol,Hpca
gene_accession_id,MGI:1336200
mouse_strain,C57BL
