parameter_id,IMPC_CBC_005_001
gene_accession_id,MGI:2674093
parameter_name,Creatinine
gene_symbol,Psd4
analysis_id,bypq7794q222h45
mouse_strain,C57BL
pvalue,0.06848873
mouse_life_stage,Early adult
