parameter_id,MGP_PBI_012_001
mouse_strain,C57BL
analysis_id,6f302ql50h1i0dg
gene_symbol,Secisbp2l
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1917604
pvalue,0.6576716
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
