pvalue,0.7116696
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,557741165eh24yv
parameter_id,JAX_OFD_017_001
gene_symbol,Dhdds
parameter_name,Center average speed
gene_accession_id,MGI:1914672
