mouse_life_stage,Early adult
pvalue,0.8364346
gene_accession_id,MGI:104805
analysis_id,gajhz2k45o3dm13
parameter_id,JAXLA_CSD_039_001
gene_symbol,Snrpb2
parameter_name,Limb grasp
mouse_strain,C57BL
