parameter_id,JAX_OFD_013_001
parameter_name,Periphery average speed
gene_accession_id,MGI:1923029
analysis_id,335392nuun70xo8
pvalue,0.5410229
mouse_life_stage,Early adult
gene_symbol,Dnaaf9
mouse_strain,C57BL
