parameter_id,IMPC_CSD_070_001
gene_symbol,Arpc5l
mouse_life_stage,Early adult
pvalue,0.7522778
mouse_strain,C57BL
gene_accession_id,MGI:1921442
parameter_name,Lower teeth appearance
analysis_id,vujp07n2lg2dfa0
