parameter_id,IMPC_CSD_033_001
mouse_strain,C57BL
parameter_name,Gait
gene_accession_id,MGI:1345282
pvalue,0.0846762
gene_symbol,Slc30a4
mouse_life_stage,Late adult
analysis_id,q1ptfnp8yh4xqj7
