parameter_id,ESLIM_011_001_009
analysis_id,w70sy2knk495vc0
parameter_name,PP3 + pulse startle magnitude
gene_symbol,Slc30a4
pvalue,0.3318666
mouse_strain,C57BL
mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
