gene_symbol,Lpgat1
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,204577nfc24s50r
parameter_name,Humerus
pvalue,0.659363
gene_accession_id,MGI:2446186
parameter_id,IMPC_XRY_021_001
