parameter_id,MGP_IMM_015_001
mouse_life_stage,E12.5
gene_symbol,Dmap1
gene_accession_id,MGI:1913483
analysis_id,96636cjo02p5049
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_strain,C57BL
pvalue,0.87487
