parameter_id,IMPC_IMM_047_001
gene_accession_id,MGI:1922745
pvalue,0.6671993
mouse_strain,C57BL
parameter_name,DN CD44+CD62L+ NKT cells
mouse_life_stage,Early adult
analysis_id,jq2881oc64p9410
gene_symbol,Morn5
