mouse_life_stage,E9.5
gene_symbol,Wars2
parameter_id,MGP_IMM_110_001
parameter_name,Transitional 1 B cells - % of CD45+
analysis_id,8mj049jlj6f95c9
pvalue,0.6899498
mouse_strain,C57BL
gene_accession_id,MGI:1917810
